,Unnamed: 0,Date,Country_Region,Province_State,GDP,Urbanization,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
13831,14268,2/25/2020,Albania,0,15.1,60.318999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,11.2,79.0,7.1,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
13832,14269,2/14/2020,Cuba,0,100,77.03699999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,22.0,-80.0,26.4,74.0,9.4,0.0,24.2657894736842,71.73684210526315,13.392105263157893,0.0,3/22/2020,1.0,1.0
13833,14270,2/23/2020,Andorra,0,3.2,88.06200000000001,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.5063,1.5218,11.0,73.0,14.0,0.0,10.481578947368424,79.02631578947368,19.378947368421066,0.0,3/22/2020,1.0,1.0
13834,14271,3/5/2020,Cote d'Ivoire,0,43,50.778999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.54,-5.5471,29.3,63.0,11.8,0.0,29.59473684210526,57.76315789473684,10.889473684210527,0.0,3/8/2020,1.0,0.0
13835,14272,2/24/2020,Poland,0,585.7,60.058,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,51.9194,19.1451,3.6,82.0,24.4,0.0,4.853571428571428,74.25,14.553571428571427,0.0,3/22/2020,1.0877573059372772,7.0
13836,14273,3/11/2020,Namibia,0,14.5,50.032,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-22.9576,18.4904,24.3,48.0,30.4,0.0,22.33157894736842,66.36842105263158,11.284210526315787,0.0,2/21/2020,1.0,0.0
13837,14274,2/27/2020,Estonia,0,30.7,68.88,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,58.5953,25.0136,-2.0,78.0,27.3,0.0,2.2107142857142863,80.03571428571429,18.16071428571428,0.0,3/7/2020,1.0,0.0
13838,14275,2/19/2020,Singapore,0,364.2,100.0,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,1.2833,103.8333,29.0,75.0,18.9,0.0,29.09736842105262,76.60526315789474,13.752631578947366,0.0,3/21/2020,1.0,2.0
13839,14276,3/9/2020,Estonia,0,30.7,68.88,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,58.5953,25.0136,5.5,73.0,20.4,0.0,2.2107142857142863,80.03571428571429,18.16071428571428,0.0,3/7/2020,1.0,0.0
13840,14277,2/29/2020,Germany,0,3947.6,77.312,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,51.0,9.0,7.5,77.0,20.1,0.0,6.235714285714287,75.10714285714286,13.932142857142859,0.0,3/22/2020,1.3536065760130631,94.0
13841,14278,3/5/2020,Jamaica,0,15.7,55.674,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,18.1096,-77.2975,28.1,66.0,30.6,0.0,27.18,69.53333333333333,17.03666666666667,0.0,3/22/2020,1.0,1.0
13842,14279,3/9/2020,Kuwait,0,140.6,100.0,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5,47.75,22.5,40.0,14.2,0.0,19.752631578947362,51.605263157894754,15.034210526315794,0.0,2/23/2020,1.0,0.0
13843,14280,3/14/2020,El Salvador,0,26.1,72.023,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.7942,-88.8965,28.0,68.0,9.4,0.0,29.2095238095238,55.61904761904761,12.757142857142858,0.0,3/13/2020,1.0,0.0
13844,14281,2/27/2020,El Salvador,0,26.1,72.023,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.7942,-88.8965,29.7,51.0,15.5,0.0,29.2095238095238,55.61904761904761,12.757142857142858,0.0,3/13/2020,1.0,0.0
13845,14282,2/26/2020,Antigua and Barbuda,0,1.6,24.599,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,17.0608,-61.7964,24.3,80.0,14.2,0.0,25.22105263157895,74.05263157894737,15.189473684210524,0.0,3/12/2020,1.0,0.0
13846,14283,3/8/2020,Argentina,0,519.9,91.87,Deaths,1,1,3/23/2020 8:00:09 AM,3/22/2020,-38.4161,-63.6167,22.8,33.0,11.3,0.0,22.48684210526316,44.0,9.486842105263156,0.0,3/22/2020,1.189207115002721,4.0
13847,14284,3/21/2020,Turkey,0,771.4,75.143,Deaths,9,5,3/23/2020 8:00:09 AM,3/22/2020,38.9637,35.2433,2.9,78.0,5.8,0.0,4.5552631578947365,70.36842105263158,9.91842105263158,0.0,3/22/2020,2.340347319320716,30.0
13848,14286,2/16/2020,Togo,0,5.4,41.702,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,8.6195,0.8248,28.8,20.0,6.0,0.0,30.055263157894732,45.44736842105264,3.7447368421052634,0.0,2/20/2020,1.0,0.0
13849,14287,2/21/2020,Bahrain,0,37.7,89.287,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.0275,50.55,19.4,75.0,19.9,0.0,21.11578947368421,67.10526315789474,16.839473684210525,0.0,3/22/2020,1.189207115002721,2.0
13850,14288,2/22/2020,Azerbaijan,0,46.9,55.68,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.1431,47.5769,8.6,92.0,6.3,0.0,8.471052631578948,80.78947368421052,10.884210526315787,0.0,3/21/2020,1.0,1.0
13851,14289,3/16/2020,Dominican Republic,0,85.6,81.074,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,18.7357,-70.1627,24.7,75.0,12.5,0.0,25.07419354838709,81.80645161290323,10.135483870967745,0.0,3/22/2020,1.3160740129524924,3.0
13852,14290,2/28/2020,Cote d'Ivoire,0,43,50.778999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.54,-5.5471,30.8,57.0,10.1,0.0,29.59473684210526,57.76315789473684,10.889473684210527,0.0,3/8/2020,1.0,0.0
13853,14291,2/27/2020,Saint Lucia,0,1.9,18.678,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.9094,-60.9789,25.6,74.0,10.7,0.0,25.671052631578952,76.63157894736842,15.68421052631579,0.0,3/19/2020,1.0,0.0
13854,14292,3/21/2020,Ukraine,0,130.8,69.352,Deaths,3,0,3/23/2020 8:00:09 AM,3/22/2020,48.3794,31.1656,5.6,64.0,6.2,0.0,5.757894736842108,67.07894736842105,14.755263157894738,0.0,3/20/2020,1.3160740129524924,3.0
13855,14293,3/12/2020,Germany,0,3947.6,77.312,Deaths,3,0,3/23/2020 8:00:09 AM,3/22/2020,51.0,9.0,10.3,63.0,25.1,0.0,6.235714285714287,75.10714285714286,13.932142857142859,0.0,3/22/2020,1.3536065760130631,94.0
13856,14294,2/17/2020,Holy See,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.9029,12.4534,11.3,71.0,6.5,0.0,13.644736842105265,61.76315789473684,9.971052631578948,0.0,3/7/2020,1.0,0.0
13857,14295,2/14/2020,Seychelles,0,1.6,56.691,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.6796,55.492,28.1,79.0,4.2,0.0,29.07368421052632,76.39473684210526,12.784210526315787,0.0,3/20/2020,1.0,0.0
13858,14296,2/29/2020,Spain,0,1419,80.321,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.0,-4.0,10.9,79.0,31.9,0.0,13.184210526315788,60.394736842105246,12.505263157894735,0.0,3/22/2020,1.298655376084649,1772.0
13859,14297,3/21/2020,Portugal,0,240.7,65.211,Deaths,12,6,3/23/2020 8:00:09 AM,3/22/2020,39.3999,-8.2245,11.3,86.0,7.2,0.0,12.470270270270273,80.72972972972974,11.575675675675678,0.0,3/22/2020,1.6265765616977856,14.0
13860,14298,2/19/2020,Martinique,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,14.6415,-61.0242,25.6,80.0,23.5,0.0,25.671052631578952,76.63157894736842,15.684210526315784,0.0,3/19/2020,1.0,1.0
13861,14299,2/29/2020,Guatemala,0,78.5,51.053999999999995,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,15.7835,-90.2308,20.6,82.0,3.9,0.0,24.706250000000004,77.75,8.36875,0.0,3/16/2020,1.0,1.0
13862,14300,3/9/2020,Bulgaria,0,65.1,75.008,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.7339,25.4858,6.6,99.0,10.0,0.0,8.194736842105266,73.97368421052632,11.123684210526314,0.0,3/19/2020,1.1066819197003217,3.0
13863,14301,2/17/2020,Argentina,0,519.9,91.87,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-38.4161,-63.6167,20.6,38.0,14.4,0.0,22.48684210526316,44.0,9.486842105263156,0.0,3/22/2020,1.189207115002721,4.0
13864,14302,3/20/2020,Mozambique,0,14.7,35.988,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-18.6657,35.5296,26.3,76.0,6.3,0.0,27.72432432432432,79.72972972972974,11.035135135135134,0.0,2/25/2020,1.0,0.0
13865,14303,2/23/2020,Iran,0,454,74.898,Deaths,8,3,3/23/2020 8:00:09 AM,3/22/2020,32.0,53.0,15.6,26.0,8.7,0.0,14.828947368421053,28.26315789473684,9.757894736842102,0.0,3/22/2020,1.1038269950775597,1685.0
13866,14304,3/15/2020,Japan,0,4971.3,91.616,Deaths,22,0,3/23/2020 8:00:09 AM,3/22/2020,36.0,138.0,3.6,60.0,13.9,0.0,6.515789473684211,58.47368421052632,14.176315789473682,0.0,3/22/2020,1.0837160324685646,40.0
13867,14305,2/24/2020,Ecuador,0,108.4,63.821000000000005,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-1.8312,-78.1834,24.5,70.0,5.6,0.0,24.50000000000001,74.63157894736842,6.736842105263159,0.0,3/22/2020,1.6265765616977856,14.0
13868,14306,2/16/2020,Kuwait,0,140.6,100.0,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5,47.75,16.4,46.0,14.7,0.0,19.752631578947362,51.605263157894754,15.034210526315794,0.0,2/23/2020,1.0,0.0
13869,14307,3/11/2020,Iceland,0,25.9,93.81299999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,64.9631,-19.0208,-1.3,96.0,23.3,0.0,-3.1629629629629625,77.07407407407408,15.6,0.0,3/15/2020,1.0,5.0
13870,14308,3/3/2020,Iraq,0,224.2,70.473,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.0,44.0,15.3,57.0,9.7,0.0,17.160526315789475,60.18421052631579,11.281578947368422,0.0,3/22/2020,1.136219366467499,20.0
13871,14309,2/27/2020,Slovenia,0,54,54.541000000000004,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,46.1512,14.9955,2.0,79.0,5.6,0.0,5.052631578947367,76.13157894736842,6.578947368421053,0.0,3/22/2020,1.189207115002721,2.0
13872,14310,2/29/2020,Paraguay,0,40.5,61.585,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-23.4425,-58.4438,27.3,50.0,14.7,0.0,28.17105263157894,56.131578947368425,12.171052631578947,0.0,3/22/2020,1.0,1.0
13873,14311,3/8/2020,El Salvador,0,26.1,72.023,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.7942,-88.8965,29.8,47.0,18.3,0.0,29.2095238095238,55.61904761904761,12.757142857142858,0.0,3/13/2020,1.0,0.0
13874,14312,2/29/2020,Venezuela,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.4238,-66.5897,33.2,47.0,10.6,0.0,32.8078947368421,47.526315789473685,14.673684210526314,0.0,2/26/2020,1.0,0.0
13875,14313,3/10/2020,Lithuania,0,53.4,67.679,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,55.1694,23.8813,3.3,85.0,10.1,0.0,3.792857142857143,72.5,14.132142857142856,0.0,3/22/2020,1.0,1.0
13876,14314,3/6/2020,South Africa,0,368.3,66.355,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-30.5595,22.9375,24.3,52.0,9.8,0.0,22.14210526315789,67.13157894736842,12.005263157894738,0.0,3/15/2020,1.0,0.0
13877,14315,3/10/2020,"Korea, South",0,1619.4,81.459,Deaths,54,1,3/23/2020 8:00:09 AM,3/22/2020,36.0,128.0,8.5,84.0,6.8,0.0,6.9526315789473685,54.94736842105264,6.342105263157894,0.0,3/22/2020,1.0548446712802666,104.0
13878,14316,3/8/2020,Azerbaijan,0,46.9,55.68,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.1431,47.5769,10.2,82.0,8.6,0.0,8.471052631578948,80.78947368421052,10.884210526315787,0.0,3/21/2020,1.0,1.0
13879,14317,3/6/2020,Philippines,0,330.9,46.907,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,13.0,122.0,28.9,64.0,9.4,0.0,28.223333333333336,65.16666666666667,11.663333333333332,0.0,3/22/2020,1.0710175859213558,25.0
13880,14318,3/12/2020,Croatia,0,61,56.946999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,45.1,15.2,11.3,75.0,6.0,0.0,11.155263157894735,58.842105263157904,11.394736842105265,0.0,3/22/2020,1.0,1.0
13881,14319,3/16/2020,East Timor,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-8.55,125.56,26.0,92.0,7.7,0.0,27.518918918918924,88.13513513513512,10.245945945945943,0.0,3/20/2020,1.0,0.0
13882,14320,2/26/2020,Niger,0,9.3,16.425,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,17.6078,8.0817,22.2,16.0,12.1,0.0,26.257894736842108,12.0,12.155263157894735,0.013421052631578948,3/9/2020,1.0,0.0
13883,14321,2/23/2020,Suriname,0,3.6,66.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.9193,-56.0278,26.9,86.0,11.7,0.0,26.339473684210528,78.34210526315789,10.918421052631578,0.0,2/17/2020,1.0,0.0
13884,14322,3/15/2020,Dominica,0,0.6,70.483,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,15.415,-61.371,23.4,85.0,6.9,0.0,24.63947368421053,77.5,11.515789473684213,0.0,2/18/2020,1.0,0.0
13885,14323,3/16/2020,East Timor,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-8.8742,125.7275,26.0,92.0,7.7,0.0,27.51891891891892,88.13513513513512,10.245945945945945,0.0,3/5/2020,1.0,0.0
13886,14324,2/29/2020,Indonesia,0,1042.2,55.325,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-0.7893,113.9213,28.5,83.0,14.6,0.0,28.302631578947373,83.47368421052632,10.678947368421053,0.0,3/22/2020,1.2607294826718587,48.0
13887,14325,3/18/2020,Barbados,0,5.1,31.147,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.1939,-59.5432,26.5,70.0,23.1,0.0,26.513333333333332,71.03333333333333,27.09666666666666,0.0,3/12/2020,1.0,0.0
13888,14326,3/13/2020,Barbados,0,5.1,31.147,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.1939,-59.5432,26.6,72.0,28.4,0.0,26.513333333333332,71.03333333333333,27.09666666666666,0.0,3/12/2020,1.0,0.0
13889,14327,3/9/2020,Angola,0,105.8,65.514,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-11.2027,17.8739,22.0,73.0,12.1,0.0,22.42894736842105,68.1842105263158,11.381578947368428,0.0,3/2/2020,1.0,0.0
13890,14328,3/8/2020,Angola,0,105.8,65.514,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-11.2027,17.8739,24.3,59.0,13.8,0.0,22.42894736842105,68.1842105263158,11.381578947368428,0.0,3/2/2020,1.0,0.0
13891,14329,2/15/2020,Vietnam,0,245.2,35.919000000000004,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,16.0,108.0,26.5,84.0,6.6,0.0,25.47368421052632,79.84210526315789,8.144736842105265,0.0,2/14/2020,1.0,0.0
13892,14330,3/8/2020,Afghanistan,0,19.4,25.495,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.0,65.0,9.5,32.0,1.6,0.0,13.713157894736845,47.07894736842106,5.6842105263157885,0.8555263157894736,3/22/2020,1.0,1.0
13893,14331,3/13/2020,Finland,0,276.7,85.382,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,64.0,26.0,-3.4,82.0,23.2,0.0,-5.05,80.46428571428571,13.367857142857142,0.0,3/21/2020,1.0,1.0
13894,14332,3/9/2020,Sweden,0,556.1,87.431,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,63.0,16.0,3.9,68.0,16.5,0.0,-3.2642857142857147,77.0,15.271428571428574,0.0,3/22/2020,1.2038013435027157,21.0
13895,14333,2/29/2020,Belgium,0,542.8,98.001,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,50.8333,4.0,8.2,79.0,33.2,0.0,6.917857142857144,83.53571428571429,19.9,0.0,3/22/2020,1.5213646010839672,75.0
13896,14334,2/19/2020,Spain,0,1419,80.321,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.0,-4.0,11.0,53.0,6.3,0.0,13.184210526315788,60.394736842105246,12.505263157894735,0.0,3/22/2020,1.298655376084649,1772.0
13897,14335,3/4/2020,Singapore,0,364.2,100.0,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,1.2833,103.8333,29.6,75.0,13.9,0.0,29.09736842105262,76.60526315789474,13.752631578947366,0.0,3/21/2020,1.0,2.0
13898,14337,3/6/2020,Italy,0,2083.9,70.438,Deaths,197,49,3/23/2020 8:00:09 AM,3/22/2020,43.0,12.0,10.6,82.0,14.4,0.0,8.894736842105265,72.47368421052632,10.044736842105264,0.0,3/22/2020,1.1644871124902352,5476.0
13899,14338,2/17/2020,Eswatini,0,4.7,23.799,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-26.5225,31.4659,28.2,75.0,11.6,0.0,26.004166666666674,72.0,14.070833333333333,0.0,3/7/2020,1.0,0.0
13900,14339,3/2/2020,Austria,0,455.3,58.297,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.5162,14.5501,6.6,67.0,12.2,0.0,4.9894736842105285,63.92105263157895,8.528947368421054,0.0,3/22/2020,1.4142135623730951,16.0
13901,14340,3/14/2020,Moldova,0,11.4,42.629,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.4116,28.3699,7.6,61.0,13.2,0.0,7.128947368421054,67.23684210526315,12.076315789473679,0.0,3/22/2020,1.0,1.0
13902,14341,3/16/2020,Guatemala,0,78.5,51.053999999999995,Deaths,1,1,3/23/2020 8:00:09 AM,3/22/2020,15.7835,-90.2308,26.2,73.0,8.5,0.0,24.706250000000004,77.75,8.36875,0.0,3/16/2020,1.0,1.0
13903,14342,2/14/2020,Nepal,0,29,19.74,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.1667,84.25,13.3,72.0,7.5,0.0,14.478947368421053,71.97368421052632,7.7105263157894735,0.0,2/15/2020,1.0,0.0
13904,14343,3/17/2020,Georgia,0,17.6,58.632,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3154,43.3569,3.4,91.0,6.1,0.0,10.673684210526314,65.47368421052633,19.07631578947368,0.0,2/22/2020,1.0,0.0
13905,14344,3/12/2020,Kuwait,0,140.6,100.0,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5,47.75,19.8,43.0,10.6,0.0,19.752631578947362,51.605263157894754,15.034210526315794,0.0,2/23/2020,1.0,0.0
13906,14345,3/12/2020,Dominica,0,0.6,70.483,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,15.415,-61.371,25.0,75.0,15.3,0.0,24.63947368421053,77.5,11.515789473684213,0.0,2/18/2020,1.0,0.0
13907,14346,3/18/2020,Venezuela,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.4238,-66.5897,32.8,43.0,20.7,0.0,32.8078947368421,47.526315789473685,14.673684210526314,0.0,2/26/2020,1.0,0.0
13908,14347,3/10/2020,Finland,0,276.7,85.382,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,64.0,26.0,2.5,88.0,13.2,0.0,-5.05,80.46428571428571,13.367857142857142,0.0,3/21/2020,1.0,1.0
13909,14348,3/19/2020,Guinea,0,10.9,36.14,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,9.9456,-9.6966,32.5,14.0,9.1,0.0,30.542105263157893,13.76315789473684,12.563157894736845,0.0,2/17/2020,1.0,0.0
13910,14349,3/15/2020,Trinidad and Tobago,0,23.8,53.184,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,10.6918,-61.2225,24.5,85.0,7.3,0.0,26.16842105263157,74.34210526315789,11.568421052631578,0.0,2/22/2020,1.0,0.0
13911,14350,3/4/2020,Nigeria,0,397.3,50.343999999999994,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,9.082,8.6753,31.6,47.0,6.2,0.0,28.36578947368421,39.1578947368421,11.076315789473684,0.0,2/16/2020,1.0,0.0
13912,14351,3/5/2020,Cuba,0,100,77.03699999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,22.0,-80.0,25.5,80.0,11.1,0.0,24.2657894736842,71.73684210526315,13.392105263157893,0.0,3/22/2020,1.0,1.0
13913,14352,2/28/2020,Rwanda,0,9.5,17.211,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-1.9403,29.8739,18.7,93.0,6.3,0.0,21.02631578947369,80.05263157894737,7.576315789473685,0.0,2/15/2020,1.0,0.0
13914,14353,2/24/2020,Maldives,0,5.3,39.808,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.2028,73.2207,29.6,79.0,26.2,0.0,29.568421052631567,75.42105263157895,17.181578947368422,0.0,2/28/2020,1.0,0.0
13915,14354,3/13/2020,Somalia,0,4.7,44.971000000000004,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,5.1521,46.1996,30.1,65.0,29.1,0.0,29.67894736842105,63.631578947368425,23.044736842105266,0.0,2/28/2020,1.0,0.0
13916,14355,2/29/2020,Albania,0,15.1,60.318999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,6.4,61.0,6.3,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
13917,14356,2/22/2020,Holy See,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.9029,12.4534,12.5,62.0,7.4,0.0,13.644736842105265,61.76315789473684,9.971052631578948,0.0,3/7/2020,1.0,0.0
13918,14357,3/4/2020,"Korea, South",0,1619.4,81.459,Deaths,35,7,3/23/2020 8:00:09 AM,3/22/2020,36.0,128.0,5.9,47.0,10.7,0.0,6.9526315789473685,54.94736842105264,6.342105263157894,0.0,3/22/2020,1.0548446712802666,104.0
13919,14358,2/29/2020,Georgia,0,17.6,58.632,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3154,43.3569,12.4,64.0,25.2,0.0,10.673684210526314,65.47368421052633,19.07631578947368,0.0,2/22/2020,1.0,0.0
13920,14359,3/11/2020,Thailand,0,505,49.949,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,15.0,101.0,31.3,65.0,10.8,0.0,30.01052631578948,65.02631578947367,12.810526315789472,0.0,3/9/2020,1.0,1.0
13921,14360,2/24/2020,Philippines,0,330.9,46.907,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,13.0,122.0,27.8,70.0,12.0,0.0,28.223333333333336,65.16666666666667,11.663333333333332,0.0,3/22/2020,1.0710175859213558,25.0
13922,14361,3/14/2020,Mauritius,0,14.2,40.793,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-20.2,57.5,25.7,89.0,7.3,0.0,26.513157894736853,83.97368421052632,11.165789473684207,0.0,3/21/2020,1.0,1.0
13923,14362,3/4/2020,Cambodia,0,24.5,23.388,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,11.55,104.9167,29.5,64.0,13.9,0.0,30.089473684210528,58.28947368421053,11.797368421052632,0.0,3/5/2020,1.0,0.0
13924,14363,2/24/2020,Greece,0,218,79.058,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0742,21.8243,11.1,58.0,8.8,0.0,10.910526315789475,68.44736842105263,10.597368421052632,0.0,3/22/2020,1.3160740129524924,15.0
13925,14364,2/23/2020,Taiwan,0,,,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,23.7,121.0,19.2,79.0,10.3,0.0,19.263157894736842,79.0,13.76315789473684,0.0,3/21/2020,1.189207115002721,2.0
13926,14365,3/10/2020,Saint Vincent and the Grenadines,0,0.8,52.198,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,12.9843,-61.2872,27.0,72.0,29.0,0.0,26.59666666666667,75.86666666666666,19.0,0.0,3/2/2020,1.0,0.0
13927,14366,2/25/2020,Kenya,0,87.9,27.03,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-0.0236,37.9062,22.4,61.0,12.4,0.0,21.131578947368414,75.26315789473685,14.060526315789476,0.0,3/2/2020,1.0,0.0
13928,14367,2/19/2020,Jamaica,0,15.7,55.674,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,18.1096,-77.2975,27.8,70.0,24.0,0.0,27.18,69.53333333333333,17.03666666666667,0.0,3/22/2020,1.0,1.0
13929,14368,2/28/2020,Uzbekistan,0,50.5,50.478,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.3775,64.5853,4.7,77.0,13.1,0.0,9.866666666666664,63.55555555555557,15.472222222222221,0.0,2/18/2020,1.0,0.0
13930,14369,3/20/2020,Uzbekistan,0,50.5,50.478,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.3775,64.5853,16.6,56.0,18.9,0.0,9.866666666666664,63.55555555555557,15.472222222222221,0.0,2/18/2020,1.0,0.0
13931,14370,3/13/2020,Paraguay,0,40.5,61.585,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-23.4425,-58.4438,33.3,45.0,12.9,0.0,28.17105263157894,56.131578947368425,12.171052631578947,0.0,3/22/2020,1.0,1.0
13932,14371,3/16/2020,Equatorial Guinea,0,13.4,72.143,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,1.5,10.0,29.1,83.0,9.2,0.0,28.61578947368421,82.89473684210526,10.036842105263156,0.0,2/28/2020,1.0,0.0
13933,14372,3/5/2020,Albania,0,15.1,60.318999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,10.1,75.0,6.8,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
13934,14373,2/23/2020,Liechtenstein,0,6.2,14.338,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.14,9.55,12.0,61.0,11.2,0.0,6.868421052631577,73.71052631578948,9.986842105263156,0.0,3/19/2020,1.0,0.0
13935,14374,3/22/2020,Nigeria,0,397.3,50.343999999999994,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,9.082,8.6753,30.3,63.0,8.9,0.0,28.36578947368421,39.1578947368421,11.076315789473684,0.0,2/16/2020,1.0,0.0
13936,14375,3/22/2020,Namibia,0,14.5,50.032,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-22.9576,18.4904,22.7,67.0,4.5,0.0,22.33157894736842,66.36842105263158,11.284210526315787,0.0,2/21/2020,1.0,0.0
