,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
37697,3/21/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,7.8,73.0,13.4,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37701,2/19/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,5.9,60.0,18.8,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37705,2/18/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,11.8,84.0,17.7,8.38,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37709,2/25/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,11.2,77.0,10.3,0.51,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37713,2/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,10.6,50.0,9.0,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37725,2/28/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,5.3,65.0,10.6,3.05,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37729,3/15/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,7.6,87.0,19.2,20.83,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37733,2/20/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,3.8,75.0,23.9,4.83,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37737,3/18/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,13.3,87.0,5.4,0.0,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37745,3/14/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,10.0,66.0,12.2,6.1,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37749,3/3/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,15.5,75.0,12.1,2.29,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37757,2/28/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,1.3,81.0,18.7,3.3,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37765,2/20/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,1.5,79.0,4.1,5.59,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37777,3/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,8.1,90.0,9.5,10.16,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37785,2/17/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,12.6,64.0,15.7,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37789,2/27/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,-0.1,66.0,17.9,0.25,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37797,2/18/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,9.8,86.0,5.6,13.21,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37801,2/19/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,5.9,60.0,18.8,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37805,3/17/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,11.0,83.0,9.9,25.4,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37813,3/15/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,8.9,87.0,6.8,3.56,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37821,3/22/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,10.4,70.0,7.5,0.25,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37829,2/15/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,3.7,50.0,11.4,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37833,2/22/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,3.3,52.0,6.5,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37837,2/26/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,4.7,73.0,18.4,0.51,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37841,2/28/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,5.3,65.0,10.6,3.05,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37845,3/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,10.9,79.0,4.5,0.76,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37853,2/24/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,11.1,91.0,20.7,16.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37861,2/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,10.5,74.0,7.1,0.51,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37865,3/1/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,11.3,45.0,15.4,0.51,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37869,2/17/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,12.6,64.0,15.7,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37873,3/2/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,13.5,85.0,18.0,10.92,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37885,3/10/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,12.7,85.0,5.1,7.62,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37897,3/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,8.8,75.0,4.7,0.25,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37901,2/27/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,4.1,58.0,11.5,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37905,3/5/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,13.4,42.0,9.4,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37913,2/14/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,-3.3,56.0,12.9,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37917,3/20/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,16.8,87.0,9.2,35.81,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37921,3/1/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,11.3,45.0,15.4,0.51,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37925,2/27/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,3.9,43.0,11.9,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37929,3/2/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,17.4,81.0,23.4,0.51,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37933,2/19/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,7.0,60.0,21.0,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37949,3/9/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,16.0,75.0,24.3,19.05,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37957,2/29/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,4.1,52.0,8.5,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37961,3/3/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,16.1,67.0,15.1,14.73,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37965,3/14/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,10.0,66.0,12.2,6.1,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37973,2/26/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,4.7,73.0,18.4,0.51,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
37977,3/6/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,7.9,42.0,24.5,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
37981,3/7/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,9.4,37.0,9.0,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
37985,3/3/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,11.3,82.0,11.8,22.35,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37989,3/21/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,12.5,84.0,8.0,1.27,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
37993,3/7/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,5.7,49.0,8.3,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
38013,3/7/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,5.7,49.0,8.3,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
38021,3/1/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,14.9,53.0,20.8,10.67,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38025,3/12/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,17.6,77.0,13.0,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
38033,2/14/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,0.9,58.0,10.8,0.0,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38041,3/6/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,9.5,42.0,18.3,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38053,3/11/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,11.8,78.0,6.5,0.76,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
38065,3/6/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,7.9,42.0,24.5,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
38069,2/16/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,10.6,50.0,9.0,0.0,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
38073,2/17/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,11.5,88.0,15.0,3.56,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38077,3/13/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,14.6,60.0,16.7,1.78,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
38085,3/4/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,9.4,54.0,6.2,0.0,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38089,3/8/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,5.8,54.0,3.9,0.0,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38093,2/21/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.9179,-86.8622,0.0,47.0,12.3,0.0,9.728947368421052,64.26315789473684,13.355263157894735,3.6228947368421047,3/18/2020,0.0,0.0
38097,2/17/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,8.5,63.0,3.3,0.0,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38105,2/28/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,8.4,54.0,15.8,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38113,3/12/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,13.7,74.0,3.1,1.52,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38121,3/8/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,13.9,35.0,15.5,0.0,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38125,3/22/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,8.4,88.0,11.4,12.95,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38133,2/24/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.1343,-86.822,9.3,85.0,18.1,15.75,9.728947368421055,64.26315789473684,13.355263157894735,3.6228947368421056,3/8/2020,0.0,0.0
38137,3/13/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,16.2,76.0,11.1,20.83,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38149,2/23/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.1269,-89.9253,8.2,73.0,11.8,6.35,10.873684210526314,70.73684210526316,15.071052631578945,5.301052631578947,3/18/2020,0.0,0.0
38153,2/24/2020,US,Tennessee,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.4933,-82.3452,5.3,88.0,3.3,8.89,7.68684210526316,72.13157894736842,7.315789473684212,3.8694736842105253,2/25/2020,0.0,0.0
38161,3/12/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,23.2,72.0,16.2,0.0,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38165,3/19/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,22.4,78.0,17.1,0.51,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38169,2/21/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,8.6,63.0,15.9,0.0,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38173,3/18/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,21.2,82.0,12.9,0.0,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38177,3/5/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,17.1,54.0,20.6,0.0,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38181,3/3/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,21.7,86.0,5.7,0.0,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38189,2/26/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7732,-97.3517,4.2,58.0,27.7,0.0,12.897368421052633,73.76315789473684,16.844736842105267,4.959210526315789,2/26/2020,0.0,0.0
38197,3/13/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,19.5,81.0,14.0,0.0,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38209,3/19/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,24.9,77.0,22.1,0.25,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38213,3/22/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7732,-97.3517,12.6,99.0,5.1,2.54,12.897368421052633,73.76315789473684,16.844736842105267,4.959210526315789,2/26/2020,0.0,0.0
38217,3/22/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,17.7,95.0,4.8,2.54,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38221,3/6/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,13.8,45.0,8.7,0.0,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38225,2/20/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.1795,-96.493,5.9,76.0,21.2,4.83,12.842105263157896,72.36842105263158,16.468421052631584,6.631052631578947,2/20/2020,0.0,0.0
38229,2/24/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,18.8,89.0,9.2,36.32,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38233,3/5/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,16.3,61.0,18.0,0.0,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38241,3/18/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,24.0,77.0,20.1,0.0,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38245,3/12/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7732,-97.3517,22.3,71.0,18.0,0.25,12.897368421052633,73.76315789473684,16.844736842105267,4.959210526315789,2/26/2020,0.0,0.0
38253,3/8/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,17.9,70.0,21.9,0.0,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38261,3/16/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,21.0,84.0,9.1,0.0,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38265,2/27/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,8.7,46.0,7.5,0.0,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38285,2/27/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,4.9,52.0,6.9,0.0,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38289,3/20/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,15.4,87.0,11.9,20.07,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38297,3/1/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,17.8,70.0,24.6,0.0,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38301,2/24/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,16.7,84.0,8.8,10.67,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38305,2/19/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7767,-96.79700000000001,7.7,80.0,10.9,17.02,14.426315789473685,66.71052631578948,14.700000000000001,5.794999999999999,2/19/2020,0.0,0.0
38313,3/6/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.1795,-96.493,11.3,44.0,10.3,0.0,12.842105263157896,72.36842105263158,16.468421052631584,6.631052631578947,2/20/2020,0.0,0.0
38321,2/25/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,17.1,58.0,12.8,0.0,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38329,3/21/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,14.9,86.0,17.5,22.35,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
38337,3/1/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7767,-96.79700000000001,18.0,69.0,24.8,0.0,14.426315789473685,66.71052631578948,14.700000000000001,5.794999999999999,2/19/2020,0.0,0.0
38341,3/17/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.4893,-94.8521,16.3,87.0,6.7,17.53,13.67105263157895,71.52631578947368,13.105263157894736,4.251315789473684,3/19/2020,0.0,0.0
38345,2/23/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,17.3,76.0,15.5,0.0,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38349,3/14/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7732,-97.3517,14.8,99.0,14.1,3.05,12.897368421052633,73.76315789473684,16.844736842105267,4.959210526315789,2/26/2020,0.0,0.0
38357,2/28/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.3883,-95.6963,10.4,59.0,6.3,0.0,16.071052631578947,78.71052631578948,10.481578947368423,2.994210526315789,3/12/2020,0.0,0.0
38361,2/20/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,9.7,82.0,25.8,5.33,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38365,3/1/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7752,-95.3103,19.6,76.0,20.6,0.51,18.16052631578948,71.8157894736842,16.01578947368421,1.6773684210526314,3/5/2020,0.0,0.0
38369,3/10/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7767,-96.79700000000001,18.9,66.0,9.0,0.0,14.426315789473685,66.71052631578948,14.700000000000001,5.794999999999999,2/19/2020,0.0,0.0
38373,2/15/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.1795,-96.493,9.4,70.0,19.3,0.0,12.842105263157896,72.36842105263158,16.468421052631584,6.631052631578947,2/20/2020,0.0,0.0
38377,2/29/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.1795,-96.493,14.2,48.0,17.4,0.0,12.842105263157896,72.36842105263158,16.468421052631584,6.631052631578947,2/20/2020,0.0,0.0
38389,3/13/2020,US,Texas,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.5693,-95.8143,23.0,81.0,15.9,0.0,17.6421052631579,77.1842105263158,14.481578947368419,1.9244736842105261,2/21/2020,0.0,0.0
